workerid,proliferate.condition,gender,gendered_morph,id,neutral_morh,orthog,response,scale,slide_number_in_experiment,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
41,Comprehensive,male,man_woman,Crewmember,neutral_compound,crewman,4,MF,8,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,neutral,man_woman,Craftsperson,person_compound,craftsperson,4,MF,9,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,neutral,man_woman,Congressperson,person_compound,congressperson,4,MF,10,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,male,man_woman,Garbage_Collector,neutral_compound,garbageman,2,MF,11,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,neutral,boy_girl,Newsboy,male_adoption,newsboy,2,MF,12,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,male,gender_compound,Proprieter,suppletion,landlord,4,MF,13,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,male,man_woman,Camera,neutral_compound,cameraman,4,MF,14,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,male,man_woman,Mail_Carrier,neutral_compound,mailman,4,MF,15,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,male,man_woman,God,male_adoption,god,3,MF,16,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,male,man_woman,Assemblyperson,person_compound,assemblyman,4,MF,17,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,female,man_woman,Firefighter,neutral_compound,firewoman,7,MF,18,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,neutral,man_woman,Gentleperson,person_compound,gentleperson,4,MF,19,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,neutral,suffix,Emperor,male_adoption,emperor,3,MF,20,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,male,gender_compound,Bartender,neutral_compound,barman,1,MF,21,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,female,suffix,Host,male_adoption,hostess,7,MF,22,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,female,man_woman,Fisher,clipping,fisherwoman,7,MF,23,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,neutral,suffix,Heir,male_adoption,heir,4,MF,24,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,neutral,man_woman,Police_officer,neutral_compound,police officer,4,MF,25,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,1,MF,26,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,female,man_woman,Layperson,person_compound,laywoman,7,MF,27,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,neutral,man_woman,Foreperson,person_compound,foreperson,4,MF,28,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,male,man_woman,Horseperson,person_compound,horseman,1,MF,29,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,female,suffix,Flight_attendant,suppletion,airline stewardess,7,MF,30,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,female,suffix,Hero,male_adoption,heroine,7,MF,31,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,female,suffix,Restaurant_server,suppletion,waitress,7,MF,32,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,female,man_woman,Meteorologist,suppletion,weatherwoman,7,MF,33,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,female,man_woman,Door_attendant,neutral_compound,doorwoman,7,MF,34,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,neutral,suffix,Sorcerer,male_adoption,sorcerer,1,MF,35,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,female,suffix,Villain,male_adoption,villainess,7,MF,36,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,male,suffix,Actor,male_adoption,actor,3,MF,37,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,male,boy_girl,Paper_carrier,neutral_compound,paperboy,1,MF,38,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,neutral,man_woman,Chair,clipping,board chair,4,MF,39,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,female,suffix,Usher,male_adoption,usherette,7,MF,40,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,male,man_woman,Maintenance_Person,person_compound,handyman,1,MF,41,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
41,Comprehensive,neutral,man_woman,Businessperson,person_compound,businessperson,4,MF,42,[],37,Yes,,3,2,1,Male,English,Chrome,Windows,720,1280,3.9229666666666665,
73,Comprehensive,,,example1,,,6,,2,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,neutral,suffix,Heir,male_adoption,heir,3,MF,4,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,male,suffix,Hero,male_adoption,hero,4,MF,5,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,male,suffix,Hunter,male_adoption,hunter,2,MF,6,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,neutral,man_woman,Stunt_double,neutral_compound,stunt double,4,MF,7,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,female,gender_compound,Headteacher,neutral_compound,headmistress,7,MF,8,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,male,man_woman,Gentleperson,person_compound,gentleman,1,MF,9,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,female,man_woman,Camera,neutral_compound,camerawoman,7,MF,10,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,neutral,man_woman,Salesperson,person_compound,salesperson,3,MF,11,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,male,suffix,Sorcerer,male_adoption,sorcerer,3,MF,12,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,female,man_woman,Meteorologist,suppletion,weatherwoman,7,MF,13,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,male,gender_compound,Bartender,neutral_compound,barman,1,MF,14,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,neutral,suffix,Actor,male_adoption,actor,4,MF,15,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,male,suffix,Villain,male_adoption,villain,4,MF,16,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,male,man_woman,Mail_Carrier,neutral_compound,mailman,1,MF,17,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,male,man_woman,Businessperson,person_compound,businessman,1,MF,18,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,male,man_woman,Chair,clipping,chairman,4,MF,19,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,female,gender_compound,Proprieter,suppletion,landlady,7,MF,20,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,female,suffix,Emperor,male_adoption,empress,7,MF,21,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,neutral,man_woman,Craftsperson,person_compound,craftsperson,4,MF,22,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,female,man_woman,Fisher,clipping,fisherwoman,7,MF,23,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,neutral,man_woman,God,male_adoption,god,4,MF,24,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,female,man_woman,Foreperson,person_compound,forewoman,7,MF,25,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,female,suffix,Restaurant_server,suppletion,waitress,7,MF,26,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,female,boy_girl,Paper_carrier,neutral_compound,papergirl,7,MF,27,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,female,man_woman,Anchor,clipping,anchorwoman,7,MF,28,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,male,man_woman,Garbage_Collector,neutral_compound,garbageman,1,MF,29,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,male,man_woman,Congressperson,person_compound,congressman,1,MF,30,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,female,man_woman,Crewmember,neutral_compound,crewwoman,7,MF,31,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,neutral,man_woman,Door_attendant,neutral_compound,door attendant,4,MF,32,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,neutral,man_woman,Layperson,person_compound,layperson,4,MF,33,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,neutral,boy_girl,Newsboy,male_adoption,newsboy,1,MF,34,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,3,MF,35,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,female,suffix,Flight_attendant,suppletion,airline stewardess,7,MF,36,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,neutral,man_woman,Police_officer,neutral_compound,police officer,3,MF,37,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,male,man_woman,Assemblyperson,person_compound,assemblyman,1,MF,38,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,neutral,man_woman,Firefighter,neutral_compound,firefighter,3,MF,39,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,male,suffix,Host,male_adoption,host,1,MF,40,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,neutral,suffix,Usher,male_adoption,usher,4,MF,41,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
73,Comprehensive,female,man_woman,Horseperson,person_compound,horsewoman,7,MF,42,[],58,Yes,,4,1,1,Female,English,Chrome,Windows,768,1366,5.40045,
81,Comprehensive,,,example1,,,5,,2,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,female,man_woman,Foreperson,person_compound,forewoman,1,FM,4,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,male,man_woman,Anchor,clipping,anchorman,7,FM,5,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,female,man_woman,Layperson,person_compound,laywoman,1,FM,6,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,male,man_woman,Congressperson,person_compound,congressman,7,FM,7,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,7,FM,8,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,female,suffix,Villain,male_adoption,villainess,1,FM,9,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,male,suffix,Heir,male_adoption,heir,4,FM,10,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,male,man_woman,Gentleperson,person_compound,gentleman,7,FM,11,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,female,man_woman,Chair,clipping,chairwoman,1,FM,12,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,male,suffix,Actor,male_adoption,actor,4,FM,13,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,neutral,gender_compound,Headteacher,neutral_compound,headteacher,4,FM,14,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,female,suffix,Hunter,male_adoption,huntress,1,FM,15,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,female,suffix,Hero,male_adoption,heroine,1,FM,16,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,female,man_woman,God,male_adoption,goddess,1,FM,17,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,neutral,man_woman,Garbage_Collector,neutral_compound,garbage collector,5,FM,18,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,male,man_woman,Police_officer,neutral_compound,policeman,6,FM,19,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,neutral,man_woman,Fisher,clipping,fisher,5,FM,20,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,female,man_woman,Maintenance_Person,person_compound,handywoman,1,FM,21,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,neutral,man_woman,Assemblyperson,person_compound,assemblyperson,4,FM,22,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,neutral,man_woman,Crewmember,neutral_compound,crewmember,4,FM,23,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,neutral,man_woman,Camera,neutral_compound,camera operator,4,FM,24,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,male,boy_girl,Paper_carrier,neutral_compound,paperboy,7,FM,25,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,female,suffix,Emperor,male_adoption,empress,1,FM,26,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,female,man_woman,Mail_Carrier,neutral_compound,mailwoman,1,FM,27,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,neutral,suffix,Flight_attendant,suppletion,flight attendant,4,FM,28,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,neutral,gender_compound,Proprieter,suppletion,proprieter,4,FM,29,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,neutral,suffix,Host,male_adoption,host,5,FM,30,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,neutral,suffix,Restaurant_server,suppletion,restaurant server,4,FM,31,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
81,Comprehensive,male,suffix,Usher,male_adoption,usher,4,FM,32,[],55,Yes,"As a former LEO I really don't like gender specific terms in most cases. I felt like I was a police officer, not a police woman. Words matter.",3,2,1,Female,English,Chrome,Windows,640,1138,7.1161666666666665,
